Data,ValorReal,ValorDolar
06/09/2022,"124,95","23,84"
08/09/2022,"124,94","23,99"
09/09/2022,"125,13","24,3"
12/09/2022,"123,81","24,32"
13/09/2022,"123,94","23,89"
14/09/2022,"124,05","23,95"
15/09/2022,"124,25","23,7"
16/09/2022,"123,9","23,57"
19/09/2022,"124,55","24,12"
20/09/2022,"124,73","24,17"
21/09/2022,"124,9","24,17"
22/09/2022,"124,38","24,33"
23/09/2022,"124,43","23,7"
26/09/2022,"124,62","23,12"
27/09/2022,"124,86","23,21"
28/09/2022,"125,45","23,46"
29/09/2022,"124,31","23,03"
30/09/2022,"124,41","23,13"
03/10/2022,"124,73","24,09"
04/10/2022,"125,42","24,23"
05/10/2022,"125,44","24,24"
06/10/2022,"125,68","24,15"
07/10/2022,"125,56","24,03"
10/10/2022,"125,68","24,25"
11/10/2022,"125,65","23,84"
13/10/2022,"126,4","23,94"
14/10/2022,"126,19","23,68"
17/10/2022,"127,22","24,03"
18/10/2022,"127,11","24,16"
19/10/2022,"127,69","24,22"
20/10/2022,"128,28","24,56"
21/10/2022,"128,46","24,95"
24/10/2022,"127,83","24,17"
25/10/2022,"128,6","24,2"
26/10/2022,"128,15","23,85"
27/10/2022,"128,66","24,28"
28/10/2022,"128,75","24,23"
31/10/2022,"128,26","24,79"
01/11/2022,"129,08","25,25"
03/11/2022,"128,83","25,2"
04/11/2022,"129,13","25,65"
07/11/2022,"128,79","24,98"
08/11/2022,"129,12","24,98"
09/11/2022,"129,05","24,92"
10/11/2022,"129,5",24
11/11/2022,"130,01","24,34"
14/11/2022,"130,01","24,34"
16/11/2022,"129,92","24,13"
17/11/2022,"131,71","24,25"
18/11/2022,"131,93","24,59"
21/11/2022,"131,82","24,82"
22/11/2022,"134,1","24,92"
23/11/2022,"134,43","25,03"
24/11/2022,"135,7","25,55"
25/11/2022,"135,54","25,05"
28/11/2022,136,"25,34"
29/11/2022,"135,58","25,62"
30/11/2022,"136,29","26,16"
01/12/2022,"136,66","26,26"
02/12/2022,"138,42","26,51"
05/12/2022,"138,77","26,28"
06/12/2022,139,"26,38"
07/12/2022,"139,03","26,68"
08/12/2022,"140,64","26,98"
09/12/2022,"140,53","26,82"
12/12/2022,"139,34","26,17"
13/12/2022,"139,17","26,18"
14/12/2022,"139,34","26,19"
15/12/2022,"139,35","26,18"
16/12/2022,"139,08","26,25"
19/12/2022,"139,08","26,25"
20/12/2022,"139,04","26,7"
21/12/2022,"140,08","26,95"
22/12/2022,"141,65","27,36"
23/12/2022,"141,65","27,36"
26/12/2022,"140,59",27
27/12/2022,"136,69","25,87"
28/12/2022,"136,69","25,87"
29/12/2022,"136,69","25,87"
02/01/2023,"136,51","25,47"
03/01/2023,"136,51","25,47"
04/01/2023,"135,13","24,78"
05/01/2023,"135,64","25,3"
06/01/2023,"134,66","25,68"
09/01/2023,"135,03","25,7"
10/01/2023,"132,58","25,49"
11/01/2023,"135,22","26,07"
12/01/2023,"134,94","26,49"
13/01/2023,"134,14","26,33"
16/01/2023,"134,85","26,18"
17/01/2023,"134,85","26,18"
18/01/2023,"133,38","25,85"
19/01/2023,"134,73","26,03"
20/01/2023,"133,49","25,66"
23/01/2023,"133,62","25,72"
24/01/2023,"132,77","25,8"
25/01/2023,"132,26","26,06"
26/01/2023,"132,47","26,12"
27/01/2023,"132,37","25,9"
30/01/2023,"130,45","25,52"
31/01/2023,"131,86","25,97"
01/02/2023,"131,6","25,85"
02/02/2023,"131,56","26,12"
03/02/2023,"129,36","25,17"
06/02/2023,"129,74","25,06"
07/02/2023,"129,93","24,99"
08/02/2023,"130,98","25,24"
09/02/2023,"132,12","25,07"
10/02/2023,"133,15","25,49"
13/02/2023,"133,11","25,69"
14/02/2023,"134,04","25,77"
15/02/2023,"134,35","25,76"
16/02/2023,"132,93","25,47"
17/02/2023,"131,95","25,56"
22/02/2023,"131,88","25,51"
23/02/2023,132,"25,72"
24/02/2023,"133,27","25,6"
27/02/2023,"132,1","25,43"
28/02/2023,"133,49","25,57"
01/03/2023,"131,31","25,27"
02/03/2023,"130,4","25,06"
03/03/2023,"130,52","25,11"
06/03/2023,"130,73","25,31"
07/03/2023,"131,49","25,33"
08/03/2023,"130,9","25,45"
09/03/2023,"131,47","25,61"
10/03/2023,"133,34","25,57"
13/03/2023,"133,64","25,37"
14/03/2023,"130,03","24,74"
15/03/2023,"132,11","24,95"
16/03/2023,"132,68","25,31"
17/03/2023,"132,26","25,08"
20/03/2023,"132,47","25,27"
21/03/2023,"132,22","25,22"
22/03/2023,"132,55","25,4"
23/03/2023,"131,84","24,93"
24/03/2023,"131,64","25,08"
27/03/2023,"131,32","25,2"
28/03/2023,"132,1","25,57"
29/03/2023,"133,77","26,02"
30/03/2023,"132,57","25,99"
31/03/2023,"134,59","26,55"
03/04/2023,"137,1","27,02"
04/04/2023,"136,29","26,79"
05/04/2023,"135,75","26,86"
06/04/2023,"139,23","27,52"
10/04/2023,"138,34","27,29"
11/04/2023,"137,98","27,56"
12/04/2023,"141,53","28,63"
13/04/2023,"141,4","28,7"
14/04/2023,"139,2","28,3"
17/04/2023,"141,65","28,7"
18/04/2023,142,"28,54"
19/04/2023,"142,05","27,98"
20/04/2023,"142,05","27,98"
24/04/2023,"142,1","28,2"
25/04/2023,"143,02","28,21"
26/04/2023,"144,21","28,54"
27/04/2023,"147,4","29,58"
28/04/2023,"147,22","29,51"
02/05/2023,"146,01","28,93"
03/05/2023,"146,51","29,35"
04/05/2023,"149,77",30
05/05/2023,"150,34","30,41"
08/05/2023,"149,15","29,75"
09/05/2023,"149,08","29,89"
10/05/2023,"148,77","30,05"
11/05/2023,"148,33","30,01"
12/05/2023,"148,15","30,07"
15/05/2023,"147,62","30,16"
16/05/2023,"149,09","30,19"
17/05/2023,"149,02","30,17"
18/05/2023,"150,38","30,26"
19/05/2023,"149,56","29,91"
22/05/2023,"149,76","30,14"
23/05/2023,"148,95","29,96"
24/05/2023,"149,23","30,14"
25/05/2023,"148,48","29,47"
26/05/2023,"149,01","29,86"
29/05/2023,"148,62","29,65"
30/05/2023,"149,55","29,67"
31/05/2023,"148,73","29,28"
01/06/2023,"150,84","30,09"
02/06/2023,"149,66","30,19"
05/06/2023,"148,61","30,16"
06/06/2023,"147,83","30,09"
07/06/2023,"148,34","30,12"
09/06/2023,"146,08","29,96"
12/06/2023,"147,91","30,4"
